log_nc10_nro400_str5_lr0.0001_rho0.5_dsetMNIST_10c_iid0_ed0_seed4.txt
INFO flwr 2024-03-12 14:16:45,604 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
INFO flwr 2024-03-12 14:26:08,887 | server.py:125 | fit progress: (11, 1.6697846331919648, {'accuracy': 0.6683}, 537.0668545980006)
INFO flwr 2024-03-12 14:26:08,888 | server.py:171 | evaluate_round 11: no clients selected, cancel
DEBUG flwr 2024-03-12 14:26:08,888 | server.py:222 | fit_round 12: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:26:53,252 | server.py:236 | fit_round 12 received 10 results and 0 failures
INFO flwr 2024-03-12 14:26:57,307 | server.py:125 | fit progress: (12, 1.607155316903566, {'accuracy': 0.6718}, 585.4863544665277)
INFO flwr 2024-03-12 14:26:57,307 | server.py:171 | evaluate_round 12: no clients selected, cancel
DEBUG flwr 2024-03-12 14:26:57,307 | server.py:222 | fit_round 13: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:27:42,921 | server.py:236 | fit_round 13 received 10 results and 0 failures
INFO flwr 2024-03-12 14:27:46,963 | server.py:125 | fit progress: (13, 1.5497777289136052, {'accuracy': 0.6742}, 635.1430573537946)
INFO flwr 2024-03-12 14:27:46,964 | server.py:171 | evaluate_round 13: no clients selected, cancel
DEBUG flwr 2024-03-12 14:27:46,964 | server.py:222 | fit_round 14: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:28:33,694 | server.py:236 | fit_round 14 received 10 results and 0 failures
INFO flwr 2024-03-12 14:28:37,723 | server.py:125 | fit progress: (14, 1.4977661825401736, {'accuracy': 0.6759}, 685.9025187063962)
INFO flwr 2024-03-12 14:28:37,723 | server.py:171 | evaluate_round 14: no clients selected, cancel
DEBUG flwr 2024-03-12 14:28:37,724 | server.py:222 | fit_round 15: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:29:22,492 | server.py:236 | fit_round 15 received 10 results and 0 failures
INFO flwr 2024-03-12 14:29:26,509 | server.py:125 | fit progress: (15, 1.4509030712901674, {'accuracy': 0.6775}, 734.6882688552141)
INFO flwr 2024-03-12 14:29:26,509 | server.py:171 | evaluate_round 15: no clients selected, cancel
DEBUG flwr 2024-03-12 14:29:26,509 | server.py:222 | fit_round 16: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:30:10,415 | server.py:236 | fit_round 16 received 10 results and 0 failures
INFO flwr 2024-03-12 14:30:14,425 | server.py:125 | fit progress: (16, 1.4087724032013835, {'accuracy': 0.6797}, 782.6047040652484)
INFO flwr 2024-03-12 14:30:14,425 | server.py:171 | evaluate_round 16: no clients selected, cancel
DEBUG flwr 2024-03-12 14:30:14,426 | server.py:222 | fit_round 17: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:30:57,747 | server.py:236 | fit_round 17 received 10 results and 0 failures
INFO flwr 2024-03-12 14:31:01,773 | server.py:125 | fit progress: (17, 1.3708942215565096, {'accuracy': 0.6797}, 829.952323445119)
INFO flwr 2024-03-12 14:31:01,773 | server.py:171 | evaluate_round 17: no clients selected, cancel
DEBUG flwr 2024-03-12 14:31:01,773 | server.py:222 | fit_round 18: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:31:45,513 | server.py:236 | fit_round 18 received 10 results and 0 failures
INFO flwr 2024-03-12 14:31:49,532 | server.py:125 | fit progress: (18, 1.3367768603436354, {'accuracy': 0.6807}, 877.7110782116652)
INFO flwr 2024-03-12 14:31:49,532 | server.py:171 | evaluate_round 18: no clients selected, cancel
DEBUG flwr 2024-03-12 14:31:49,532 | server.py:222 | fit_round 19: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:32:34,169 | server.py:236 | fit_round 19 received 10 results and 0 failures
INFO flwr 2024-03-12 14:32:38,186 | server.py:125 | fit progress: (19, 1.3059627744921107, {'accuracy': 0.6798}, 926.365755324252)
INFO flwr 2024-03-12 14:32:38,186 | server.py:171 | evaluate_round 19: no clients selected, cancel
DEBUG flwr 2024-03-12 14:32:38,187 | server.py:222 | fit_round 20: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:33:24,110 | server.py:236 | fit_round 20 received 10 results and 0 failures
INFO flwr 2024-03-12 14:33:28,136 | server.py:125 | fit progress: (20, 1.278040716645515, {'accuracy': 0.6806}, 976.3159993439913)
INFO flwr 2024-03-12 14:33:28,137 | server.py:171 | evaluate_round 20: no clients selected, cancel
DEBUG flwr 2024-03-12 14:33:28,137 | server.py:222 | fit_round 21: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:34:13,511 | server.py:236 | fit_round 21 received 10 results and 0 failures
INFO flwr 2024-03-12 14:34:17,529 | server.py:125 | fit progress: (21, 1.2526482515957753, {'accuracy': 0.6809}, 1025.7087419684976)
INFO flwr 2024-03-12 14:34:17,529 | server.py:171 | evaluate_round 21: no clients selected, cancel
DEBUG flwr 2024-03-12 14:34:17,530 | server.py:222 | fit_round 22: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:35:03,176 | server.py:236 | fit_round 22 received 10 results and 0 failures
INFO flwr 2024-03-12 14:35:07,194 | server.py:125 | fit progress: (22, 1.2294776817147148, {'accuracy': 0.6819}, 1075.37315271236)
INFO flwr 2024-03-12 14:35:07,194 | server.py:171 | evaluate_round 22: no clients selected, cancel
DEBUG flwr 2024-03-12 14:35:07,194 | server.py:222 | fit_round 23: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:35:51,159 | server.py:236 | fit_round 23 received 10 results and 0 failures
INFO flwr 2024-03-12 14:35:55,172 | server.py:125 | fit progress: (23, 1.2082566986713712, {'accuracy': 0.6817}, 1123.3512290231884)
INFO flwr 2024-03-12 14:35:55,172 | server.py:171 | evaluate_round 23: no clients selected, cancel
DEBUG flwr 2024-03-12 14:35:55,172 | server.py:222 | fit_round 24: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:36:39,258 | server.py:236 | fit_round 24 received 10 results and 0 failures
INFO flwr 2024-03-12 14:36:43,277 | server.py:125 | fit progress: (24, 1.1887570061389323, {'accuracy': 0.6833}, 1171.4568070340902)
INFO flwr 2024-03-12 14:36:43,277 | server.py:171 | evaluate_round 24: no clients selected, cancel
DEBUG flwr 2024-03-12 14:36:43,278 | server.py:222 | fit_round 25: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:37:27,179 | server.py:236 | fit_round 25 received 10 results and 0 failures
INFO flwr 2024-03-12 14:37:31,195 | server.py:125 | fit progress: (25, 1.1707776934065264, {'accuracy': 0.6839}, 1219.374228933826)
INFO flwr 2024-03-12 14:37:31,195 | server.py:171 | evaluate_round 25: no clients selected, cancel
DEBUG flwr 2024-03-12 14:37:31,195 | server.py:222 | fit_round 26: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:38:15,723 | server.py:236 | fit_round 26 received 10 results and 0 failures
INFO flwr 2024-03-12 14:38:19,741 | server.py:125 | fit progress: (26, 1.1541501392861175, {'accuracy': 0.6843}, 1267.9202955327928)
INFO flwr 2024-03-12 14:38:19,741 | server.py:171 | evaluate_round 26: no clients selected, cancel
DEBUG flwr 2024-03-12 14:38:19,741 | server.py:222 | fit_round 27: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:39:05,412 | server.py:236 | fit_round 27 received 10 results and 0 failures
INFO flwr 2024-03-12 14:39:09,437 | server.py:125 | fit progress: (27, 1.1387248235798195, {'accuracy': 0.6856}, 1317.6166291376576)
INFO flwr 2024-03-12 14:39:09,437 | server.py:171 | evaluate_round 27: no clients selected, cancel
DEBUG flwr 2024-03-12 14:39:09,437 | server.py:222 | fit_round 28: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:39:55,584 | server.py:236 | fit_round 28 received 10 results and 0 failures
INFO flwr 2024-03-12 14:39:59,604 | server.py:125 | fit progress: (28, 1.1243778401297135, {'accuracy': 0.6847}, 1367.7834078986198)
INFO flwr 2024-03-12 14:39:59,604 | server.py:171 | evaluate_round 28: no clients selected, cancel
DEBUG flwr 2024-03-12 14:39:59,604 | server.py:222 | fit_round 29: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:40:45,008 | server.py:236 | fit_round 29 received 10 results and 0 failures
INFO flwr 2024-03-12 14:40:49,026 | server.py:125 | fit progress: (29, 1.11099310658831, {'accuracy': 0.6854}, 1417.2055153548717)
INFO flwr 2024-03-12 14:40:49,026 | server.py:171 | evaluate_round 29: no clients selected, cancel
DEBUG flwr 2024-03-12 14:40:49,026 | server.py:222 | fit_round 30: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:41:32,906 | server.py:236 | fit_round 30 received 10 results and 0 failures
INFO flwr 2024-03-12 14:41:36,925 | server.py:125 | fit progress: (30, 1.0984728815212128, {'accuracy': 0.687}, 1465.1043918374926)
INFO flwr 2024-03-12 14:41:36,925 | server.py:171 | evaluate_round 30: no clients selected, cancel
DEBUG flwr 2024-03-12 14:41:36,925 | server.py:222 | fit_round 31: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:42:20,677 | server.py:236 | fit_round 31 received 10 results and 0 failures
INFO flwr 2024-03-12 14:42:24,696 | server.py:125 | fit progress: (31, 1.0867307254926089, {'accuracy': 0.6865}, 1512.8755332771689)
INFO flwr 2024-03-12 14:42:24,696 | server.py:171 | evaluate_round 31: no clients selected, cancel
DEBUG flwr 2024-03-12 14:42:24,696 | server.py:222 | fit_round 32: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:43:08,432 | server.py:236 | fit_round 32 received 10 results and 0 failures
INFO flwr 2024-03-12 14:43:12,451 | server.py:125 | fit progress: (32, 1.0756970288100105, {'accuracy': 0.6882}, 1560.630321518518)
INFO flwr 2024-03-12 14:43:12,451 | server.py:171 | evaluate_round 32: no clients selected, cancel
DEBUG flwr 2024-03-12 14:43:12,452 | server.py:222 | fit_round 33: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:43:56,785 | server.py:236 | fit_round 33 received 10 results and 0 failures
INFO flwr 2024-03-12 14:44:00,803 | server.py:125 | fit progress: (33, 1.065303382373789, {'accuracy': 0.6888}, 1608.9827900025994)
INFO flwr 2024-03-12 14:44:00,803 | server.py:171 | evaluate_round 33: no clients selected, cancel
DEBUG flwr 2024-03-12 14:44:00,804 | server.py:222 | fit_round 34: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:44:46,069 | server.py:236 | fit_round 34 received 10 results and 0 failures
INFO flwr 2024-03-12 14:44:50,077 | server.py:125 | fit progress: (34, 1.0554914792708001, {'accuracy': 0.69}, 1658.2565618362278)
INFO flwr 2024-03-12 14:44:50,077 | server.py:171 | evaluate_round 34: no clients selected, cancel
DEBUG flwr 2024-03-12 14:44:50,077 | server.py:222 | fit_round 35: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:45:35,340 | server.py:236 | fit_round 35 received 10 results and 0 failures
INFO flwr 2024-03-12 14:45:39,359 | server.py:125 | fit progress: (35, 1.0462070475723617, {'accuracy': 0.6915}, 1707.5387504370883)
INFO flwr 2024-03-12 14:45:39,359 | server.py:171 | evaluate_round 35: no clients selected, cancel
DEBUG flwr 2024-03-12 14:45:39,360 | server.py:222 | fit_round 36: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:46:24,448 | server.py:236 | fit_round 36 received 10 results and 0 failures
INFO flwr 2024-03-12 14:46:28,464 | server.py:125 | fit progress: (36, 1.0374067458926102, {'accuracy': 0.6927}, 1756.6439376361668)
INFO flwr 2024-03-12 14:46:28,465 | server.py:171 | evaluate_round 36: no clients selected, cancel
DEBUG flwr 2024-03-12 14:46:28,465 | server.py:222 | fit_round 37: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:47:12,083 | server.py:236 | fit_round 37 received 10 results and 0 failures
INFO flwr 2024-03-12 14:47:16,108 | server.py:125 | fit progress: (37, 1.0290499166628384, {'accuracy': 0.6936}, 1804.287882595323)
INFO flwr 2024-03-12 14:47:16,109 | server.py:171 | evaluate_round 37: no clients selected, cancel
DEBUG flwr 2024-03-12 14:47:16,109 | server.py:222 | fit_round 38: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:48:00,009 | server.py:236 | fit_round 38 received 10 results and 0 failures
INFO flwr 2024-03-12 14:48:04,029 | server.py:125 | fit progress: (38, 1.0211002316650655, {'accuracy': 0.6957}, 1852.2083941632882)
INFO flwr 2024-03-12 14:48:04,029 | server.py:171 | evaluate_round 38: no clients selected, cancel
DEBUG flwr 2024-03-12 14:48:04,029 | server.py:222 | fit_round 39: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:48:48,134 | server.py:236 | fit_round 39 received 10 results and 0 failures
INFO flwr 2024-03-12 14:48:52,145 | server.py:125 | fit progress: (39, 1.013524905476176, {'accuracy': 0.6969}, 1900.324866679497)
INFO flwr 2024-03-12 14:48:52,146 | server.py:171 | evaluate_round 39: no clients selected, cancel
DEBUG flwr 2024-03-12 14:48:52,146 | server.py:222 | fit_round 40: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:49:36,759 | server.py:236 | fit_round 40 received 10 results and 0 failures
INFO flwr 2024-03-12 14:49:40,781 | server.py:125 | fit progress: (40, 1.0062943680755, {'accuracy': 0.6981}, 1948.9604787444696)
INFO flwr 2024-03-12 14:49:40,781 | server.py:171 | evaluate_round 40: no clients selected, cancel
DEBUG flwr 2024-03-12 14:49:40,781 | server.py:222 | fit_round 41: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:50:27,141 | server.py:236 | fit_round 41 received 10 results and 0 failures
INFO flwr 2024-03-12 14:50:31,257 | server.py:125 | fit progress: (41, 0.9993827736915362, {'accuracy': 0.6989}, 1999.436795124784)
INFO flwr 2024-03-12 14:50:31,257 | server.py:171 | evaluate_round 41: no clients selected, cancel
DEBUG flwr 2024-03-12 14:50:31,258 | server.py:222 | fit_round 42: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:51:17,411 | server.py:236 | fit_round 42 received 10 results and 0 failures
INFO flwr 2024-03-12 14:51:21,430 | server.py:125 | fit progress: (42, 0.9927650457691958, {'accuracy': 0.7012}, 2049.6096364269033)
INFO flwr 2024-03-12 14:51:21,430 | server.py:171 | evaluate_round 42: no clients selected, cancel
DEBUG flwr 2024-03-12 14:51:21,430 | server.py:222 | fit_round 43: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:52:05,732 | server.py:236 | fit_round 43 received 10 results and 0 failures
INFO flwr 2024-03-12 14:52:09,653 | server.py:125 | fit progress: (43, 0.9864202124629421, {'accuracy': 0.7022}, 2097.832709174603)
INFO flwr 2024-03-12 14:52:09,653 | server.py:171 | evaluate_round 43: no clients selected, cancel
DEBUG flwr 2024-03-12 14:52:09,654 | server.py:222 | fit_round 44: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:52:51,415 | server.py:236 | fit_round 44 received 10 results and 0 failures
INFO flwr 2024-03-12 14:52:55,247 | server.py:125 | fit progress: (44, 0.9803303546186791, {'accuracy': 0.7037}, 2143.4260791130364)
INFO flwr 2024-03-12 14:52:55,247 | server.py:171 | evaluate_round 44: no clients selected, cancel
DEBUG flwr 2024-03-12 14:52:55,247 | server.py:222 | fit_round 45: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:53:37,268 | server.py:236 | fit_round 45 received 10 results and 0 failures
INFO flwr 2024-03-12 14:53:41,099 | server.py:125 | fit progress: (45, 0.9744755620195128, {'accuracy': 0.704}, 2189.279013004154)
INFO flwr 2024-03-12 14:53:41,100 | server.py:171 | evaluate_round 45: no clients selected, cancel
DEBUG flwr 2024-03-12 14:53:41,100 | server.py:222 | fit_round 46: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:54:23,744 | server.py:236 | fit_round 46 received 10 results and 0 failures
INFO flwr 2024-03-12 14:54:27,575 | server.py:125 | fit progress: (46, 0.9688410299257819, {'accuracy': 0.7049}, 2235.7544059604406)
INFO flwr 2024-03-12 14:54:27,575 | server.py:171 | evaluate_round 46: no clients selected, cancel
DEBUG flwr 2024-03-12 14:54:27,575 | server.py:222 | fit_round 47: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:55:10,268 | server.py:236 | fit_round 47 received 10 results and 0 failures
INFO flwr 2024-03-12 14:55:14,280 | server.py:125 | fit progress: (47, 0.9634129332786513, {'accuracy': 0.7065}, 2282.459505197592)
INFO flwr 2024-03-12 14:55:14,280 | server.py:171 | evaluate_round 47: no clients selected, cancel
DEBUG flwr 2024-03-12 14:55:14,280 | server.py:222 | fit_round 48: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:55:58,346 | server.py:236 | fit_round 48 received 10 results and 0 failures
INFO flwr 2024-03-12 14:56:02,366 | server.py:125 | fit progress: (48, 0.9581786732799761, {'accuracy': 0.7069}, 2330.545958692208)
INFO flwr 2024-03-12 14:56:02,367 | server.py:171 | evaluate_round 48: no clients selected, cancel
DEBUG flwr 2024-03-12 14:56:02,367 | server.py:222 | fit_round 49: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:56:46,387 | server.py:236 | fit_round 49 received 10 results and 0 failures
INFO flwr 2024-03-12 14:56:50,391 | server.py:125 | fit progress: (49, 0.9531234269211458, {'accuracy': 0.7075}, 2378.5701908599585)
INFO flwr 2024-03-12 14:56:50,391 | server.py:171 | evaluate_round 49: no clients selected, cancel
DEBUG flwr 2024-03-12 14:56:50,391 | server.py:222 | fit_round 50: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:57:33,781 | server.py:236 | fit_round 50 received 10 results and 0 failures
INFO flwr 2024-03-12 14:57:37,784 | server.py:125 | fit progress: (50, 0.948238307951555, {'accuracy': 0.7085}, 2425.9636295335367)
