log_nc10_nro400_str5_lr0.0001_rho0.5_dsetMNIST_10c_iid0_ed0_seed3.txt
INFO flwr 2024-03-12 14:16:46,195 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
INFO flwr 2024-03-12 14:17:07,231 | server.py:104 | FL starting
DEBUG flwr 2024-03-12 14:17:07,232 | server.py:222 | fit_round 1: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:17:43,521 | server.py:236 | fit_round 1 received 10 results and 0 failures
INFO flwr 2024-03-12 14:17:46,351 | server.py:125 | fit progress: (1, 2.2952078208843396, {'accuracy': 0.1211}, 39.11937350407243)
INFO flwr 2024-03-12 14:17:46,351 | server.py:171 | evaluate_round 1: no clients selected, cancel
DEBUG flwr 2024-03-12 14:17:46,352 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:18:21,863 | server.py:236 | fit_round 2 received 10 results and 0 failures
INFO flwr 2024-03-12 14:18:24,997 | server.py:125 | fit progress: (2, 2.2742285834994402, {'accuracy': 0.1131}, 77.76521208323538)
INFO flwr 2024-03-12 14:18:24,997 | server.py:171 | evaluate_round 2: no clients selected, cancel
DEBUG flwr 2024-03-12 14:18:24,997 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:19:00,475 | server.py:236 | fit_round 3 received 10 results and 0 failures
INFO flwr 2024-03-12 14:19:03,645 | server.py:125 | fit progress: (3, 2.246923602217733, {'accuracy': 0.1299}, 116.41344948392361)
INFO flwr 2024-03-12 14:19:03,645 | server.py:171 | evaluate_round 3: no clients selected, cancel
DEBUG flwr 2024-03-12 14:19:03,646 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:19:39,462 | server.py:236 | fit_round 4 received 10 results and 0 failures
INFO flwr 2024-03-12 14:19:42,632 | server.py:125 | fit progress: (4, 2.207678760306344, {'accuracy': 0.2137}, 155.40053911786526)
INFO flwr 2024-03-12 14:19:42,632 | server.py:171 | evaluate_round 4: no clients selected, cancel
DEBUG flwr 2024-03-12 14:19:42,632 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:20:18,333 | server.py:236 | fit_round 5 received 10 results and 0 failures
INFO flwr 2024-03-12 14:20:21,460 | server.py:125 | fit progress: (5, 2.1564221106416652, {'accuracy': 0.3587}, 194.22850716020912)
INFO flwr 2024-03-12 14:20:21,460 | server.py:171 | evaluate_round 5: no clients selected, cancel
DEBUG flwr 2024-03-12 14:20:21,460 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:20:57,441 | server.py:236 | fit_round 6 received 10 results and 0 failures
INFO flwr 2024-03-12 14:21:00,589 | server.py:125 | fit progress: (6, 2.097325461423727, {'accuracy': 0.4344}, 233.3573238523677)
INFO flwr 2024-03-12 14:21:00,589 | server.py:171 | evaluate_round 6: no clients selected, cancel
DEBUG flwr 2024-03-12 14:21:00,589 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:21:36,082 | server.py:236 | fit_round 7 received 10 results and 0 failures
INFO flwr 2024-03-12 14:21:39,237 | server.py:125 | fit progress: (7, 2.0330364092640405, {'accuracy': 0.511}, 272.0051514096558)
INFO flwr 2024-03-12 14:21:39,237 | server.py:171 | evaluate_round 7: no clients selected, cancel
DEBUG flwr 2024-03-12 14:21:39,237 | server.py:222 | fit_round 8: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:22:14,994 | server.py:236 | fit_round 8 received 10 results and 0 failures
INFO flwr 2024-03-12 14:22:18,169 | server.py:125 | fit progress: (8, 1.9648334132497038, {'accuracy': 0.5787}, 310.93777102883905)
INFO flwr 2024-03-12 14:22:18,169 | server.py:171 | evaluate_round 8: no clients selected, cancel
DEBUG flwr 2024-03-12 14:22:18,170 | server.py:222 | fit_round 9: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:22:54,059 | server.py:236 | fit_round 9 received 10 results and 0 failures
INFO flwr 2024-03-12 14:22:57,176 | server.py:125 | fit progress: (9, 1.8942078714412316, {'accuracy': 0.6085}, 349.94437365885824)
INFO flwr 2024-03-12 14:22:57,176 | server.py:171 | evaluate_round 9: no clients selected, cancel
DEBUG flwr 2024-03-12 14:22:57,176 | server.py:222 | fit_round 10: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:23:32,848 | server.py:236 | fit_round 10 received 10 results and 0 failures
INFO flwr 2024-03-12 14:23:35,932 | server.py:125 | fit progress: (10, 1.8232818545041867, {'accuracy': 0.6344}, 388.70038974285126)
INFO flwr 2024-03-12 14:23:35,932 | server.py:171 | evaluate_round 10: no clients selected, cancel
DEBUG flwr 2024-03-12 14:23:35,932 | server.py:222 | fit_round 11: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:24:11,665 | server.py:236 | fit_round 11 received 10 results and 0 failures
INFO flwr 2024-03-12 14:24:14,816 | server.py:125 | fit progress: (11, 1.7541205380383067, {'accuracy': 0.647}, 427.5844297837466)
INFO flwr 2024-03-12 14:24:14,816 | server.py:171 | evaluate_round 11: no clients selected, cancel
DEBUG flwr 2024-03-12 14:24:14,816 | server.py:222 | fit_round 12: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:24:50,572 | server.py:236 | fit_round 12 received 10 results and 0 failures
INFO flwr 2024-03-12 14:24:53,694 | server.py:125 | fit progress: (12, 1.6883191879142112, {'accuracy': 0.6556}, 466.46303415857255)
INFO flwr 2024-03-12 14:24:53,695 | server.py:171 | evaluate_round 12: no clients selected, cancel
DEBUG flwr 2024-03-12 14:24:53,695 | server.py:222 | fit_round 13: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:25:29,403 | server.py:236 | fit_round 13 received 10 results and 0 failures
INFO flwr 2024-03-12 14:25:32,539 | server.py:125 | fit progress: (13, 1.6268580360436016, {'accuracy': 0.6652}, 505.30813763756305)
INFO flwr 2024-03-12 14:25:32,540 | server.py:171 | evaluate_round 13: no clients selected, cancel
DEBUG flwr 2024-03-12 14:25:32,540 | server.py:222 | fit_round 14: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:26:08,653 | server.py:236 | fit_round 14 received 10 results and 0 failures
INFO flwr 2024-03-12 14:26:11,851 | server.py:125 | fit progress: (14, 1.570171958446948, {'accuracy': 0.6734}, 544.6193181714043)
INFO flwr 2024-03-12 14:26:11,851 | server.py:171 | evaluate_round 14: no clients selected, cancel
DEBUG flwr 2024-03-12 14:26:11,851 | server.py:222 | fit_round 15: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:26:47,332 | server.py:236 | fit_round 15 received 10 results and 0 failures
INFO flwr 2024-03-12 14:26:50,536 | server.py:125 | fit progress: (15, 1.5182911064695332, {'accuracy': 0.6788}, 583.3043095963076)
INFO flwr 2024-03-12 14:26:50,536 | server.py:171 | evaluate_round 15: no clients selected, cancel
DEBUG flwr 2024-03-12 14:26:50,536 | server.py:222 | fit_round 16: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:27:26,571 | server.py:236 | fit_round 16 received 10 results and 0 failures
INFO flwr 2024-03-12 14:27:29,675 | server.py:125 | fit progress: (16, 1.4710066237579167, {'accuracy': 0.6858}, 622.443602935411)
INFO flwr 2024-03-12 14:27:29,675 | server.py:171 | evaluate_round 16: no clients selected, cancel
DEBUG flwr 2024-03-12 14:27:29,675 | server.py:222 | fit_round 17: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:28:05,183 | server.py:236 | fit_round 17 received 10 results and 0 failures
INFO flwr 2024-03-12 14:28:08,272 | server.py:125 | fit progress: (17, 1.427973881880954, {'accuracy': 0.6917}, 661.0406850390136)
INFO flwr 2024-03-12 14:28:08,272 | server.py:171 | evaluate_round 17: no clients selected, cancel
DEBUG flwr 2024-03-12 14:28:08,272 | server.py:222 | fit_round 18: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:28:43,700 | server.py:236 | fit_round 18 received 10 results and 0 failures
INFO flwr 2024-03-12 14:28:46,835 | server.py:125 | fit progress: (18, 1.3888057101899431, {'accuracy': 0.6962}, 699.6040736315772)
INFO flwr 2024-03-12 14:28:46,836 | server.py:171 | evaluate_round 18: no clients selected, cancel
DEBUG flwr 2024-03-12 14:28:46,836 | server.py:222 | fit_round 19: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:29:22,662 | server.py:236 | fit_round 19 received 10 results and 0 failures
INFO flwr 2024-03-12 14:29:25,816 | server.py:125 | fit progress: (19, 1.3531093836536727, {'accuracy': 0.6987}, 738.5851953774691)
INFO flwr 2024-03-12 14:29:25,817 | server.py:171 | evaluate_round 19: no clients selected, cancel
DEBUG flwr 2024-03-12 14:29:25,817 | server.py:222 | fit_round 20: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:30:02,288 | server.py:236 | fit_round 20 received 10 results and 0 failures
INFO flwr 2024-03-12 14:30:05,412 | server.py:125 | fit progress: (20, 1.32052262133447, {'accuracy': 0.7029}, 778.1802446981892)
INFO flwr 2024-03-12 14:30:05,412 | server.py:171 | evaluate_round 20: no clients selected, cancel
DEBUG flwr 2024-03-12 14:30:05,412 | server.py:222 | fit_round 21: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:30:41,440 | server.py:236 | fit_round 21 received 10 results and 0 failures
INFO flwr 2024-03-12 14:30:44,588 | server.py:125 | fit progress: (21, 1.2907173210567624, {'accuracy': 0.7057}, 817.3569993842393)
INFO flwr 2024-03-12 14:30:44,589 | server.py:171 | evaluate_round 21: no clients selected, cancel
DEBUG flwr 2024-03-12 14:30:44,589 | server.py:222 | fit_round 22: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:31:20,488 | server.py:236 | fit_round 22 received 10 results and 0 failures
INFO flwr 2024-03-12 14:31:23,612 | server.py:125 | fit progress: (22, 1.2633853387379712, {'accuracy': 0.707}, 856.380306516774)
INFO flwr 2024-03-12 14:31:23,612 | server.py:171 | evaluate_round 22: no clients selected, cancel
DEBUG flwr 2024-03-12 14:31:23,612 | server.py:222 | fit_round 23: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:31:59,296 | server.py:236 | fit_round 23 received 10 results and 0 failures
INFO flwr 2024-03-12 14:32:02,452 | server.py:125 | fit progress: (23, 1.2382707244371174, {'accuracy': 0.7092}, 895.2209064485505)
INFO flwr 2024-03-12 14:32:02,452 | server.py:171 | evaluate_round 23: no clients selected, cancel
DEBUG flwr 2024-03-12 14:32:02,453 | server.py:222 | fit_round 24: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:32:37,721 | server.py:236 | fit_round 24 received 10 results and 0 failures
INFO flwr 2024-03-12 14:32:40,822 | server.py:125 | fit progress: (24, 1.215142061077694, {'accuracy': 0.7115}, 933.5910378918052)
INFO flwr 2024-03-12 14:32:40,823 | server.py:171 | evaluate_round 24: no clients selected, cancel
DEBUG flwr 2024-03-12 14:32:40,823 | server.py:222 | fit_round 25: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:33:16,944 | server.py:236 | fit_round 25 received 10 results and 0 failures
INFO flwr 2024-03-12 14:33:20,025 | server.py:125 | fit progress: (25, 1.193795525197402, {'accuracy': 0.7134}, 972.7938623251393)
INFO flwr 2024-03-12 14:33:20,025 | server.py:171 | evaluate_round 25: no clients selected, cancel
DEBUG flwr 2024-03-12 14:33:20,026 | server.py:222 | fit_round 26: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:33:56,147 | server.py:236 | fit_round 26 received 10 results and 0 failures
INFO flwr 2024-03-12 14:33:59,259 | server.py:125 | fit progress: (26, 1.1740431303234362, {'accuracy': 0.7148}, 1012.0281941508874)
INFO flwr 2024-03-12 14:33:59,260 | server.py:171 | evaluate_round 26: no clients selected, cancel
DEBUG flwr 2024-03-12 14:33:59,260 | server.py:222 | fit_round 27: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:34:34,968 | server.py:236 | fit_round 27 received 10 results and 0 failures
INFO flwr 2024-03-12 14:34:38,126 | server.py:125 | fit progress: (27, 1.155728131916583, {'accuracy': 0.7157}, 1050.8949625352398)
INFO flwr 2024-03-12 14:34:38,126 | server.py:171 | evaluate_round 27: no clients selected, cancel
DEBUG flwr 2024-03-12 14:34:38,127 | server.py:222 | fit_round 28: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:35:13,757 | server.py:236 | fit_round 28 received 10 results and 0 failures
INFO flwr 2024-03-12 14:35:16,864 | server.py:125 | fit progress: (28, 1.1387071522999739, {'accuracy': 0.7161}, 1089.6325411675498)
INFO flwr 2024-03-12 14:35:16,864 | server.py:171 | evaluate_round 28: no clients selected, cancel
DEBUG flwr 2024-03-12 14:35:16,864 | server.py:222 | fit_round 29: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:35:52,536 | server.py:236 | fit_round 29 received 10 results and 0 failures
INFO flwr 2024-03-12 14:35:55,615 | server.py:125 | fit progress: (29, 1.1228543378829383, {'accuracy': 0.7167}, 1128.3840011851862)
INFO flwr 2024-03-12 14:35:55,616 | server.py:171 | evaluate_round 29: no clients selected, cancel
DEBUG flwr 2024-03-12 14:35:55,616 | server.py:222 | fit_round 30: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:36:31,624 | server.py:236 | fit_round 30 received 10 results and 0 failures
INFO flwr 2024-03-12 14:36:34,806 | server.py:125 | fit progress: (30, 1.1080593892057864, {'accuracy': 0.7177}, 1167.5751802977175)
INFO flwr 2024-03-12 14:36:34,807 | server.py:171 | evaluate_round 30: no clients selected, cancel
DEBUG flwr 2024-03-12 14:36:34,807 | server.py:222 | fit_round 31: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:37:10,011 | server.py:236 | fit_round 31 received 10 results and 0 failures
INFO flwr 2024-03-12 14:37:13,137 | server.py:125 | fit progress: (31, 1.0942229784642836, {'accuracy': 0.7201}, 1205.9062153417617)
INFO flwr 2024-03-12 14:37:13,138 | server.py:171 | evaluate_round 31: no clients selected, cancel
DEBUG flwr 2024-03-12 14:37:13,138 | server.py:222 | fit_round 32: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:37:48,750 | server.py:236 | fit_round 32 received 10 results and 0 failures
INFO flwr 2024-03-12 14:37:51,900 | server.py:125 | fit progress: (32, 1.0812487580925518, {'accuracy': 0.7211}, 1244.6683242013678)
INFO flwr 2024-03-12 14:37:51,900 | server.py:171 | evaluate_round 32: no clients selected, cancel
DEBUG flwr 2024-03-12 14:37:51,900 | server.py:222 | fit_round 33: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:38:27,844 | server.py:236 | fit_round 33 received 10 results and 0 failures
INFO flwr 2024-03-12 14:38:30,964 | server.py:125 | fit progress: (33, 1.0690660983429667, {'accuracy': 0.7216}, 1283.7322230059654)
INFO flwr 2024-03-12 14:38:30,964 | server.py:171 | evaluate_round 33: no clients selected, cancel
DEBUG flwr 2024-03-12 14:38:30,964 | server.py:222 | fit_round 34: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:39:06,903 | server.py:236 | fit_round 34 received 10 results and 0 failures
INFO flwr 2024-03-12 14:39:09,999 | server.py:125 | fit progress: (34, 1.0576060293342002, {'accuracy': 0.7216}, 1322.7680369000882)
INFO flwr 2024-03-12 14:39:10,000 | server.py:171 | evaluate_round 34: no clients selected, cancel
DEBUG flwr 2024-03-12 14:39:10,000 | server.py:222 | fit_round 35: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:39:45,621 | server.py:236 | fit_round 35 received 10 results and 0 failures
INFO flwr 2024-03-12 14:39:48,710 | server.py:125 | fit progress: (35, 1.0467913024457236, {'accuracy': 0.7226}, 1361.4788310742006)
INFO flwr 2024-03-12 14:39:48,710 | server.py:171 | evaluate_round 35: no clients selected, cancel
DEBUG flwr 2024-03-12 14:39:48,710 | server.py:222 | fit_round 36: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:40:24,110 | server.py:236 | fit_round 36 received 10 results and 0 failures
INFO flwr 2024-03-12 14:40:27,219 | server.py:125 | fit progress: (36, 1.0365858702791337, {'accuracy': 0.7239}, 1399.9879935830832)
INFO flwr 2024-03-12 14:40:27,220 | server.py:171 | evaluate_round 36: no clients selected, cancel
DEBUG flwr 2024-03-12 14:40:27,220 | server.py:222 | fit_round 37: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:41:03,346 | server.py:236 | fit_round 37 received 10 results and 0 failures
INFO flwr 2024-03-12 14:41:06,466 | server.py:125 | fit progress: (37, 1.0269288600628477, {'accuracy': 0.7245}, 1439.234935399145)
INFO flwr 2024-03-12 14:41:06,466 | server.py:171 | evaluate_round 37: no clients selected, cancel
DEBUG flwr 2024-03-12 14:41:06,467 | server.py:222 | fit_round 38: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:41:41,910 | server.py:236 | fit_round 38 received 10 results and 0 failures
INFO flwr 2024-03-12 14:41:45,019 | server.py:125 | fit progress: (38, 1.017771032543762, {'accuracy': 0.7254}, 1477.787820336409)
INFO flwr 2024-03-12 14:41:45,019 | server.py:171 | evaluate_round 38: no clients selected, cancel
DEBUG flwr 2024-03-12 14:41:45,019 | server.py:222 | fit_round 39: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:42:20,659 | server.py:236 | fit_round 39 received 10 results and 0 failures
INFO flwr 2024-03-12 14:42:23,824 | server.py:125 | fit progress: (39, 1.0090800596885585, {'accuracy': 0.726}, 1516.592515972443)
INFO flwr 2024-03-12 14:42:23,824 | server.py:171 | evaluate_round 39: no clients selected, cancel
DEBUG flwr 2024-03-12 14:42:23,824 | server.py:222 | fit_round 40: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:42:59,838 | server.py:236 | fit_round 40 received 10 results and 0 failures
INFO flwr 2024-03-12 14:43:02,991 | server.py:125 | fit progress: (40, 1.0008271439436027, {'accuracy': 0.7272}, 1555.759292686358)
INFO flwr 2024-03-12 14:43:02,991 | server.py:171 | evaluate_round 40: no clients selected, cancel
DEBUG flwr 2024-03-12 14:43:02,991 | server.py:222 | fit_round 41: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:43:39,111 | server.py:236 | fit_round 41 received 10 results and 0 failures
INFO flwr 2024-03-12 14:43:42,466 | server.py:125 | fit progress: (41, 0.9929671212343146, {'accuracy': 0.7279}, 1595.2349347360432)
INFO flwr 2024-03-12 14:43:42,466 | server.py:171 | evaluate_round 41: no clients selected, cancel
DEBUG flwr 2024-03-12 14:43:42,467 | server.py:222 | fit_round 42: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:44:18,259 | server.py:236 | fit_round 42 received 10 results and 0 failures
INFO flwr 2024-03-12 14:44:21,403 | server.py:125 | fit progress: (42, 0.9854677939461444, {'accuracy': 0.7285}, 1634.171558025293)
INFO flwr 2024-03-12 14:44:21,403 | server.py:171 | evaluate_round 42: no clients selected, cancel
DEBUG flwr 2024-03-12 14:44:21,403 | server.py:222 | fit_round 43: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:44:56,764 | server.py:236 | fit_round 43 received 10 results and 0 failures
INFO flwr 2024-03-12 14:44:59,867 | server.py:125 | fit progress: (43, 0.9783138401731468, {'accuracy': 0.7282}, 1672.6352213351056)
INFO flwr 2024-03-12 14:44:59,867 | server.py:171 | evaluate_round 43: no clients selected, cancel
DEBUG flwr 2024-03-12 14:44:59,867 | server.py:222 | fit_round 44: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:45:35,673 | server.py:236 | fit_round 44 received 10 results and 0 failures
INFO flwr 2024-03-12 14:45:38,868 | server.py:125 | fit progress: (44, 0.971472422335778, {'accuracy': 0.7291}, 1711.6367640951648)
INFO flwr 2024-03-12 14:45:38,868 | server.py:171 | evaluate_round 44: no clients selected, cancel
DEBUG flwr 2024-03-12 14:45:38,869 | server.py:222 | fit_round 45: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:46:15,113 | server.py:236 | fit_round 45 received 10 results and 0 failures
INFO flwr 2024-03-12 14:46:18,230 | server.py:125 | fit progress: (45, 0.964917059238052, {'accuracy': 0.7297}, 1750.9992186995223)
INFO flwr 2024-03-12 14:46:18,231 | server.py:171 | evaluate_round 45: no clients selected, cancel
DEBUG flwr 2024-03-12 14:46:18,231 | server.py:222 | fit_round 46: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:46:53,983 | server.py:236 | fit_round 46 received 10 results and 0 failures
INFO flwr 2024-03-12 14:46:57,168 | server.py:125 | fit progress: (46, 0.9586355862910563, {'accuracy': 0.73}, 1789.9366698935628)
INFO flwr 2024-03-12 14:46:57,168 | server.py:171 | evaluate_round 46: no clients selected, cancel
DEBUG flwr 2024-03-12 14:46:57,168 | server.py:222 | fit_round 47: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:47:32,589 | server.py:236 | fit_round 47 received 10 results and 0 failures
INFO flwr 2024-03-12 14:47:35,710 | server.py:125 | fit progress: (47, 0.9526127374403828, {'accuracy': 0.7303}, 1828.4787959828973)
INFO flwr 2024-03-12 14:47:35,710 | server.py:171 | evaluate_round 47: no clients selected, cancel
DEBUG flwr 2024-03-12 14:47:35,710 | server.py:222 | fit_round 48: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:48:11,743 | server.py:236 | fit_round 48 received 10 results and 0 failures
INFO flwr 2024-03-12 14:48:14,972 | server.py:125 | fit progress: (48, 0.9468181906638607, {'accuracy': 0.7307}, 1867.7402456831187)
INFO flwr 2024-03-12 14:48:14,972 | server.py:171 | evaluate_round 48: no clients selected, cancel
DEBUG flwr 2024-03-12 14:48:14,972 | server.py:222 | fit_round 49: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:48:50,511 | server.py:236 | fit_round 49 received 10 results and 0 failures
INFO flwr 2024-03-12 14:48:53,659 | server.py:125 | fit progress: (49, 0.9412414835416836, {'accuracy': 0.7315}, 1906.4278735835105)
INFO flwr 2024-03-12 14:48:53,659 | server.py:171 | evaluate_round 49: no clients selected, cancel
DEBUG flwr 2024-03-12 14:48:53,660 | server.py:222 | fit_round 50: strategy sampled 10 clients (out of 10)
DEBUG flwr 2024-03-12 14:49:29,848 | server.py:236 | fit_round 50 received 10 results and 0 failures
INFO flwr 2024-03-12 14:49:32,975 | server.py:125 | fit progress: (50, 0.9358804927614596, {'accuracy': 0.7333}, 1945.7432640884072)
