log_nc10_nro400_str5_lr0.0001_rho0.5_dsetMNIST_10c_iid0_ed0_seed7.txt
INFO flwr 2024-03-12 14:16:45,513 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=400, round_timeout=None)
DEBUG flwr 2024-03-12 14:24:32,509 | server.py:236 | fit_round 14 received 14 results and 0 failures
INFO flwr 2024-03-12 14:24:34,632 | server.py:125 | fit progress: (14, 1.7666325893719916, {'accuracy': 0.527}, 390.29717109166086)
INFO flwr 2024-03-12 14:24:34,632 | server.py:171 | evaluate_round 14: no clients selected, cancel
DEBUG flwr 2024-03-12 14:24:34,632 | server.py:222 | fit_round 15: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:25:00,575 | server.py:236 | fit_round 15 received 14 results and 0 failures
INFO flwr 2024-03-12 14:25:02,712 | server.py:125 | fit progress: (15, 1.7253960013943415, {'accuracy': 0.5383}, 418.3771679736674)
INFO flwr 2024-03-12 14:25:02,713 | server.py:171 | evaluate_round 15: no clients selected, cancel
DEBUG flwr 2024-03-12 14:25:02,713 | server.py:222 | fit_round 16: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:25:28,550 | server.py:236 | fit_round 16 received 14 results and 0 failures
INFO flwr 2024-03-12 14:25:30,692 | server.py:125 | fit progress: (16, 1.688109148952325, {'accuracy': 0.5477}, 446.35767550580204)
INFO flwr 2024-03-12 14:25:30,692 | server.py:171 | evaluate_round 16: no clients selected, cancel
DEBUG flwr 2024-03-12 14:25:30,693 | server.py:222 | fit_round 17: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:25:56,366 | server.py:236 | fit_round 17 received 14 results and 0 failures
INFO flwr 2024-03-12 14:25:58,488 | server.py:125 | fit progress: (17, 1.6543787100395915, {'accuracy': 0.557}, 474.1531052328646)
INFO flwr 2024-03-12 14:25:58,488 | server.py:171 | evaluate_round 17: no clients selected, cancel
DEBUG flwr 2024-03-12 14:25:58,488 | server.py:222 | fit_round 18: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:26:24,669 | server.py:236 | fit_round 18 received 14 results and 0 failures
INFO flwr 2024-03-12 14:26:26,899 | server.py:125 | fit progress: (18, 1.6238180726362217, {'accuracy': 0.5637}, 502.5646962225437)
INFO flwr 2024-03-12 14:26:26,900 | server.py:171 | evaluate_round 18: no clients selected, cancel
DEBUG flwr 2024-03-12 14:26:26,900 | server.py:222 | fit_round 19: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:26:52,778 | server.py:236 | fit_round 19 received 14 results and 0 failures
INFO flwr 2024-03-12 14:26:54,922 | server.py:125 | fit progress: (19, 1.5960250798805868, {'accuracy': 0.5698}, 530.5869677802548)
INFO flwr 2024-03-12 14:26:54,922 | server.py:171 | evaluate_round 19: no clients selected, cancel
DEBUG flwr 2024-03-12 14:26:54,922 | server.py:222 | fit_round 20: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:27:20,416 | server.py:236 | fit_round 20 received 14 results and 0 failures
INFO flwr 2024-03-12 14:27:22,545 | server.py:125 | fit progress: (20, 1.5706514305007921, {'accuracy': 0.5757}, 558.21022530552)
INFO flwr 2024-03-12 14:27:22,545 | server.py:171 | evaluate_round 20: no clients selected, cancel
DEBUG flwr 2024-03-12 14:27:22,545 | server.py:222 | fit_round 21: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:27:48,201 | server.py:236 | fit_round 21 received 14 results and 0 failures
INFO flwr 2024-03-12 14:27:50,313 | server.py:125 | fit progress: (21, 1.5474094095136783, {'accuracy': 0.5811}, 585.9782594460994)
INFO flwr 2024-03-12 14:27:50,313 | server.py:171 | evaluate_round 21: no clients selected, cancel
DEBUG flwr 2024-03-12 14:27:50,313 | server.py:222 | fit_round 22: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:28:16,340 | server.py:236 | fit_round 22 received 14 results and 0 failures
INFO flwr 2024-03-12 14:28:18,467 | server.py:125 | fit progress: (22, 1.5260222038424804, {'accuracy': 0.5863}, 614.1323928562924)
INFO flwr 2024-03-12 14:28:18,467 | server.py:171 | evaluate_round 22: no clients selected, cancel
DEBUG flwr 2024-03-12 14:28:18,467 | server.py:222 | fit_round 23: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:28:44,367 | server.py:236 | fit_round 23 received 14 results and 0 failures
INFO flwr 2024-03-12 14:28:46,504 | server.py:125 | fit progress: (23, 1.5062731771562137, {'accuracy': 0.5903}, 642.1691638855264)
INFO flwr 2024-03-12 14:28:46,504 | server.py:171 | evaluate_round 23: no clients selected, cancel
DEBUG flwr 2024-03-12 14:28:46,504 | server.py:222 | fit_round 24: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:29:12,196 | server.py:236 | fit_round 24 received 14 results and 0 failures
INFO flwr 2024-03-12 14:29:14,327 | server.py:125 | fit progress: (24, 1.4879600583099326, {'accuracy': 0.594}, 669.9924100227654)
INFO flwr 2024-03-12 14:29:14,327 | server.py:171 | evaluate_round 24: no clients selected, cancel
DEBUG flwr 2024-03-12 14:29:14,327 | server.py:222 | fit_round 25: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:29:40,088 | server.py:236 | fit_round 25 received 14 results and 0 failures
INFO flwr 2024-03-12 14:29:42,223 | server.py:125 | fit progress: (25, 1.4708984658966302, {'accuracy': 0.5976}, 697.8884921809658)
INFO flwr 2024-03-12 14:29:42,223 | server.py:171 | evaluate_round 25: no clients selected, cancel
DEBUG flwr 2024-03-12 14:29:42,223 | server.py:222 | fit_round 26: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:30:07,772 | server.py:236 | fit_round 26 received 14 results and 0 failures
INFO flwr 2024-03-12 14:30:09,886 | server.py:125 | fit progress: (26, 1.454977297622178, {'accuracy': 0.601}, 725.5511550335214)
INFO flwr 2024-03-12 14:30:09,886 | server.py:171 | evaluate_round 26: no clients selected, cancel
DEBUG flwr 2024-03-12 14:30:09,886 | server.py:222 | fit_round 27: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:30:36,315 | server.py:236 | fit_round 27 received 14 results and 0 failures
INFO flwr 2024-03-12 14:30:38,429 | server.py:125 | fit progress: (27, 1.440063589557101, {'accuracy': 0.6042}, 754.0947674522176)
INFO flwr 2024-03-12 14:30:38,430 | server.py:171 | evaluate_round 27: no clients selected, cancel
DEBUG flwr 2024-03-12 14:30:38,430 | server.py:222 | fit_round 28: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:31:04,120 | server.py:236 | fit_round 28 received 14 results and 0 failures
INFO flwr 2024-03-12 14:31:06,249 | server.py:125 | fit progress: (28, 1.4260471711666165, {'accuracy': 0.6062}, 781.9141542436555)
INFO flwr 2024-03-12 14:31:06,249 | server.py:171 | evaluate_round 28: no clients selected, cancel
DEBUG flwr 2024-03-12 14:31:06,249 | server.py:222 | fit_round 29: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:31:31,919 | server.py:236 | fit_round 29 received 14 results and 0 failures
INFO flwr 2024-03-12 14:31:34,045 | server.py:125 | fit progress: (29, 1.4128379816333685, {'accuracy': 0.6091}, 809.7101442478597)
INFO flwr 2024-03-12 14:31:34,045 | server.py:171 | evaluate_round 29: no clients selected, cancel
DEBUG flwr 2024-03-12 14:31:34,045 | server.py:222 | fit_round 30: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:31:59,822 | server.py:236 | fit_round 30 received 14 results and 0 failures
INFO flwr 2024-03-12 14:32:01,933 | server.py:125 | fit progress: (30, 1.4003581209484084, {'accuracy': 0.6124}, 837.5978804221377)
INFO flwr 2024-03-12 14:32:01,933 | server.py:171 | evaluate_round 30: no clients selected, cancel
DEBUG flwr 2024-03-12 14:32:01,933 | server.py:222 | fit_round 31: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:32:27,949 | server.py:236 | fit_round 31 received 14 results and 0 failures
INFO flwr 2024-03-12 14:32:30,096 | server.py:125 | fit progress: (31, 1.388535166774911, {'accuracy': 0.6142}, 865.7608691807836)
INFO flwr 2024-03-12 14:32:30,096 | server.py:171 | evaluate_round 31: no clients selected, cancel
DEBUG flwr 2024-03-12 14:32:30,096 | server.py:222 | fit_round 32: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:32:55,755 | server.py:236 | fit_round 32 received 14 results and 0 failures
INFO flwr 2024-03-12 14:32:57,913 | server.py:125 | fit progress: (32, 1.377320769054454, {'accuracy': 0.6165}, 893.5781666310504)
INFO flwr 2024-03-12 14:32:57,913 | server.py:171 | evaluate_round 32: no clients selected, cancel
DEBUG flwr 2024-03-12 14:32:57,913 | server.py:222 | fit_round 33: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:33:23,284 | server.py:236 | fit_round 33 received 14 results and 0 failures
INFO flwr 2024-03-12 14:33:25,376 | server.py:125 | fit progress: (33, 1.366663706699221, {'accuracy': 0.6182}, 921.0418238276616)
INFO flwr 2024-03-12 14:33:25,377 | server.py:171 | evaluate_round 33: no clients selected, cancel
DEBUG flwr 2024-03-12 14:33:25,377 | server.py:222 | fit_round 34: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:33:51,210 | server.py:236 | fit_round 34 received 14 results and 0 failures
INFO flwr 2024-03-12 14:33:53,338 | server.py:125 | fit progress: (34, 1.3565097550336216, {'accuracy': 0.6198}, 949.0031546764076)
INFO flwr 2024-03-12 14:33:53,338 | server.py:171 | evaluate_round 34: no clients selected, cancel
DEBUG flwr 2024-03-12 14:33:53,338 | server.py:222 | fit_round 35: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:34:19,146 | server.py:236 | fit_round 35 received 14 results and 0 failures
INFO flwr 2024-03-12 14:34:21,270 | server.py:125 | fit progress: (35, 1.346831114317723, {'accuracy': 0.6223}, 976.935147809796)
INFO flwr 2024-03-12 14:34:21,270 | server.py:171 | evaluate_round 35: no clients selected, cancel
DEBUG flwr 2024-03-12 14:34:21,270 | server.py:222 | fit_round 36: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:34:47,148 | server.py:236 | fit_round 36 received 14 results and 0 failures
INFO flwr 2024-03-12 14:34:49,294 | server.py:125 | fit progress: (36, 1.3375731940378235, {'accuracy': 0.6244}, 1004.9590007159859)
INFO flwr 2024-03-12 14:34:49,294 | server.py:171 | evaluate_round 36: no clients selected, cancel
DEBUG flwr 2024-03-12 14:34:49,294 | server.py:222 | fit_round 37: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:35:14,898 | server.py:236 | fit_round 37 received 14 results and 0 failures
INFO flwr 2024-03-12 14:35:17,045 | server.py:125 | fit progress: (37, 1.328707992105631, {'accuracy': 0.6263}, 1032.7104079546407)
INFO flwr 2024-03-12 14:35:17,045 | server.py:171 | evaluate_round 37: no clients selected, cancel
DEBUG flwr 2024-03-12 14:35:17,045 | server.py:222 | fit_round 38: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:35:42,657 | server.py:236 | fit_round 38 received 14 results and 0 failures
INFO flwr 2024-03-12 14:35:44,792 | server.py:125 | fit progress: (38, 1.3201970511308962, {'accuracy': 0.6276}, 1060.4576337849721)
INFO flwr 2024-03-12 14:35:44,792 | server.py:171 | evaluate_round 38: no clients selected, cancel
DEBUG flwr 2024-03-12 14:35:44,793 | server.py:222 | fit_round 39: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:36:10,530 | server.py:236 | fit_round 39 received 14 results and 0 failures
INFO flwr 2024-03-12 14:36:12,653 | server.py:125 | fit progress: (39, 1.3120351332104063, {'accuracy': 0.6288}, 1088.318602643907)
INFO flwr 2024-03-12 14:36:12,653 | server.py:171 | evaluate_round 39: no clients selected, cancel
DEBUG flwr 2024-03-12 14:36:12,654 | server.py:222 | fit_round 40: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:36:38,716 | server.py:236 | fit_round 40 received 14 results and 0 failures
INFO flwr 2024-03-12 14:36:40,854 | server.py:125 | fit progress: (40, 1.3042026106936349, {'accuracy': 0.6297}, 1116.519115586765)
INFO flwr 2024-03-12 14:36:40,854 | server.py:171 | evaluate_round 40: no clients selected, cancel
DEBUG flwr 2024-03-12 14:36:40,854 | server.py:222 | fit_round 41: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:37:06,570 | server.py:236 | fit_round 41 received 14 results and 0 failures
INFO flwr 2024-03-12 14:37:08,709 | server.py:125 | fit progress: (41, 1.296672178148908, {'accuracy': 0.6314}, 1144.3739469489083)
INFO flwr 2024-03-12 14:37:08,709 | server.py:171 | evaluate_round 41: no clients selected, cancel
DEBUG flwr 2024-03-12 14:37:08,709 | server.py:222 | fit_round 42: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:37:34,411 | server.py:236 | fit_round 42 received 14 results and 0 failures
INFO flwr 2024-03-12 14:37:36,536 | server.py:125 | fit progress: (42, 1.2894188571759029, {'accuracy': 0.6325}, 1172.2012883732095)
INFO flwr 2024-03-12 14:37:36,536 | server.py:171 | evaluate_round 42: no clients selected, cancel
DEBUG flwr 2024-03-12 14:37:36,536 | server.py:222 | fit_round 43: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:38:02,260 | server.py:236 | fit_round 43 received 14 results and 0 failures
INFO flwr 2024-03-12 14:38:04,388 | server.py:125 | fit progress: (43, 1.2824205914494073, {'accuracy': 0.634}, 1200.0535682523623)
INFO flwr 2024-03-12 14:38:04,388 | server.py:171 | evaluate_round 43: no clients selected, cancel
DEBUG flwr 2024-03-12 14:38:04,389 | server.py:222 | fit_round 44: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:38:30,752 | server.py:236 | fit_round 44 received 14 results and 0 failures
INFO flwr 2024-03-12 14:38:32,885 | server.py:125 | fit progress: (44, 1.2756636497970828, {'accuracy': 0.6349}, 1228.550594274886)
INFO flwr 2024-03-12 14:38:32,885 | server.py:171 | evaluate_round 44: no clients selected, cancel
DEBUG flwr 2024-03-12 14:38:32,886 | server.py:222 | fit_round 45: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:38:58,512 | server.py:236 | fit_round 45 received 14 results and 0 failures
INFO flwr 2024-03-12 14:39:00,644 | server.py:125 | fit progress: (45, 1.2691268954269763, {'accuracy': 0.6365}, 1256.3090099375695)
INFO flwr 2024-03-12 14:39:00,644 | server.py:171 | evaluate_round 45: no clients selected, cancel
DEBUG flwr 2024-03-12 14:39:00,644 | server.py:222 | fit_round 46: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:39:26,296 | server.py:236 | fit_round 46 received 14 results and 0 failures
INFO flwr 2024-03-12 14:39:28,442 | server.py:125 | fit progress: (46, 1.2628149195151264, {'accuracy': 0.6373}, 1284.10694541689)
INFO flwr 2024-03-12 14:39:28,442 | server.py:171 | evaluate_round 46: no clients selected, cancel
DEBUG flwr 2024-03-12 14:39:28,442 | server.py:222 | fit_round 47: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:39:54,212 | server.py:236 | fit_round 47 received 14 results and 0 failures
INFO flwr 2024-03-12 14:39:56,324 | server.py:125 | fit progress: (47, 1.2567062323002718, {'accuracy': 0.6377}, 1311.9892049059272)
INFO flwr 2024-03-12 14:39:56,324 | server.py:171 | evaluate_round 47: no clients selected, cancel
DEBUG flwr 2024-03-12 14:39:56,324 | server.py:222 | fit_round 48: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:40:22,355 | server.py:236 | fit_round 48 received 14 results and 0 failures
INFO flwr 2024-03-12 14:40:24,501 | server.py:125 | fit progress: (48, 1.2507814034332705, {'accuracy': 0.6381}, 1340.1666264478117)
INFO flwr 2024-03-12 14:40:24,501 | server.py:171 | evaluate_round 48: no clients selected, cancel
DEBUG flwr 2024-03-12 14:40:24,502 | server.py:222 | fit_round 49: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:40:50,373 | server.py:236 | fit_round 49 received 14 results and 0 failures
INFO flwr 2024-03-12 14:40:52,512 | server.py:125 | fit progress: (49, 1.2450444913492673, {'accuracy': 0.6395}, 1368.1771893501282)
INFO flwr 2024-03-12 14:40:52,512 | server.py:171 | evaluate_round 49: no clients selected, cancel
DEBUG flwr 2024-03-12 14:40:52,512 | server.py:222 | fit_round 50: strategy sampled 14 clients (out of 14)
DEBUG flwr 2024-03-12 14:41:18,226 | server.py:236 | fit_round 50 received 14 results and 0 failures
INFO flwr 2024-03-12 14:41:20,358 | server.py:125 | fit progress: (50, 1.239483286399372, {'accuracy': 0.6406}, 1396.0229736994952)
INFO flwr 2024-03-12 14:41:20,358 | server.py:171 | evaluate_round 50: no clients selected, cancel
